kitchen,bin,timestamp,date,hour,dayofweek,is_weekend,service,area_m2,capacity_seats,bin_volume_m3,volume,vol_max,vol_min,n_readings,delta_1h,delta_3h,mean_3h,hours_since_disposal,next_volume,increment_next_h,label,split,text_num,text_bucket
Kitchen 3,Paper,2019-04-24 18:00:00,2019-04-24,18,Wednesday,False,Breakfast and Dinner,35.23,40,0.06,98.0,98.0,98.0,11,0.36363636363635976,0.1666666666666714,97.54545454545455,50.333333333333336,75.25,0.0,LOW,train,"Restaurant kitchen 3 serves breakfast and dinner, has 35.2 square meters and seats 40 guests. The monitored container holds paper and its nominal volume is 0.06 cubic meters. It is wednesday at 18:00. The container is currently 98.0 percent full. Over the last hour the fill level changed by 0.4 points. Over the last three hours it changed by 0.2 points. The average fill level in the last three hours was 97.5 percent. The container was last emptied 50 hours ago.",Restaurant kitchen 3 is a medium-sized kitchen that serves breakfast and dinner. The monitored container holds paper. It is wednesday in the afternoon. The container is completely full. Over the last hour the fill level stayed flat. Over the last three hours it stayed flat. On average over the last three hours it was completely full. The container was emptied a few days ago.
Kitchen 3,Paper,2019-04-24 19:00:00,2019-04-24,19,Wednesday,False,Breakfast and Dinner,35.23,40,0.06,75.25,98.0,29.0,12,-22.75,-21.75,90.29545454545455,51.333333333333336,63.083333333333336,0.0,LOW,train,"Restaurant kitchen 3 serves breakfast and dinner, has 35.2 square meters and seats 40 guests. The monitored container holds paper and its nominal volume is 0.06 cubic meters. It is wednesday at 19:00. The container is currently 75.2 percent full. Over the last hour the fill level changed by -22.8 points. Over the last three hours it changed by -21.8 points. The average fill level in the last three hours was 90.3 percent. The container was last emptied 51 hours ago.",Restaurant kitchen 3 is a medium-sized kitchen that serves breakfast and dinner. The monitored container holds paper. It is wednesday in the evening. The container is more than half full. Over the last hour the fill level dropped sharply. Over the last three hours it dropped sharply. On average over the last three hours it was nearly full. The container was emptied a few days ago.
Kitchen 3,Paper,2019-04-24 20:00:00,2019-04-24,20,Wednesday,False,Breakfast and Dinner,35.23,40,0.06,63.083333333333336,75.0,41.0,12,-12.166666666666664,-34.553030303030305,78.77777777777777,0.6666666666666666,69.75,6.666666666666664,MEDIUM,train,"Restaurant kitchen 3 serves breakfast and dinner, has 35.2 square meters and seats 40 guests. The monitored container holds paper and its nominal volume is 0.06 cubic meters. It is wednesday at 20:00. The container is currently 63.1 percent full. Over the last hour the fill level changed by -12.2 points. Over the last three hours it changed by -34.6 points. The average fill level in the last three hours was 78.8 percent. The container was last emptied 1 hours ago.",Restaurant kitchen 3 is a medium-sized kitchen that serves breakfast and dinner. The monitored container holds paper. It is wednesday in the evening. The container is about half full. Over the last hour the fill level dropped sharply. Over the last three hours it dropped sharply. On average over the last three hours it was more than half full. The container was emptied less than three hours ago.
Kitchen 3,Paper,2019-04-24 21:00:00,2019-04-24,21,Wednesday,False,Breakfast and Dinner,35.23,40,0.06,69.75,72.0,69.0,12,6.666666666666664,-28.25,69.3611111111111,1.6666666666666667,69.0,0.0,LOW,train,"Restaurant kitchen 3 serves breakfast and dinner, has 35.2 square meters and seats 40 guests. The monitored container holds paper and its nominal volume is 0.06 cubic meters. It is wednesday at 21:00. The container is currently 69.8 percent full. Over the last hour the fill level changed by 6.7 points. Over the last three hours it changed by -28.2 points. The average fill level in the last three hours was 69.4 percent. The container was last emptied 2 hours ago.",Restaurant kitchen 3 is a medium-sized kitchen that serves breakfast and dinner. The monitored container holds paper. It is wednesday in the evening. The container is more than half full. Over the last hour the fill level rose. Over the last three hours it dropped sharply. On average over the last three hours it was more than half full. The container was emptied less than three hours ago.
Kitchen 3,Paper,2019-04-24 22:00:00,2019-04-24,22,Wednesday,False,Breakfast and Dinner,35.23,40,0.06,69.0,69.0,69.0,13,-0.75,-6.25,67.27777777777777,2.6666666666666665,68.91666666666667,0.0,LOW,train,"Restaurant kitchen 3 serves breakfast and dinner, has 35.2 square meters and seats 40 guests. The monitored container holds paper and its nominal volume is 0.06 cubic meters. It is wednesday at 22:00. The container is currently 69.0 percent full. Over the last hour the fill level changed by -0.8 points. Over the last three hours it changed by -6.2 points. The average fill level in the last three hours was 67.3 percent. The container was last emptied 3 hours ago.",Restaurant kitchen 3 is a medium-sized kitchen that serves breakfast and dinner. The monitored container holds paper. It is wednesday in the evening. The container is more than half full. Over the last hour the fill level stayed flat. Over the last three hours it dropped. On average over the last three hours it was more than half full. The container was emptied less than three hours ago.
Kitchen 3,Paper,2019-04-24 23:00:00,2019-04-24,23,Wednesday,False,Breakfast and Dinner,35.23,40,0.06,68.91666666666667,69.0,68.0,12,-0.0833333333333286,5.833333333333336,69.22222222222221,3.6666666666666665,68.91666666666667,0.0,LOW,train,"Restaurant kitchen 3 serves breakfast and dinner, has 35.2 square meters and seats 40 guests. The monitored container holds paper and its nominal volume is 0.06 cubic meters. It is wednesday at 23:00. The container is currently 68.9 percent full. Over the last hour the fill level changed by -0.1 points. Over the last three hours it changed by 5.8 points. The average fill level in the last three hours was 69.2 percent. The container was last emptied 4 hours ago.",Restaurant kitchen 3 is a medium-sized kitchen that serves breakfast and dinner. The monitored container holds paper. It is wednesday late at night. The container is more than half full. Over the last hour the fill level stayed flat. Over the last three hours it rose. On average over the last three hours it was more than half full. The container was emptied earlier today.
Kitchen 3,Paper,2019-04-25 06:00:00,2019-04-25,6,Thursday,False,Breakfast and Dinner,35.23,40,0.06,67.23076923076923,78.0,61.0,13,,,67.23076923076923,10.666666666666666,67.83333333333333,0.6025641025641022,LOW,train,"Restaurant kitchen 3 serves breakfast and dinner, has 35.2 square meters and seats 40 guests. The monitored container holds paper and its nominal volume is 0.06 cubic meters. It is thursday at 06:00. The container is currently 67.2 percent full. The change over the last hour is not available. The change over the last three hours is not available. The average fill level in the last three hours was 67.2 percent. The container was last emptied 11 hours ago.",Restaurant kitchen 3 is a medium-sized kitchen that serves breakfast and dinner. The monitored container holds paper. It is thursday in the morning. The container is more than half full. The change over the last hour is not available. The change over the last three hours is not available. On average over the last three hours it was more than half full. The container was emptied earlier today.
Kitchen 3,Paper,2019-04-25 07:00:00,2019-04-25,7,Thursday,False,Breakfast and Dinner,35.23,40,0.06,67.83333333333333,77.0,66.0,12,0.6025641025641022,,67.53205128205127,11.666666666666666,87.08333333333333,19.25,HIGH,train,"Restaurant kitchen 3 serves breakfast and dinner, has 35.2 square meters and seats 40 guests. The monitored container holds paper and its nominal volume is 0.06 cubic meters. It is thursday at 07:00. The container is currently 67.8 percent full. Over the last hour the fill level changed by 0.6 points. The change over the last three hours is not available. The average fill level in the last three hours was 67.5 percent. The container was last emptied 12 hours ago.",Restaurant kitchen 3 is a medium-sized kitchen that serves breakfast and dinner. The monitored container holds paper. It is thursday in the morning. The container is more than half full. Over the last hour the fill level stayed flat. The change over the last three hours is not available. On average over the last three hours it was more than half full. The container was emptied earlier today.
Kitchen 3,Paper,2019-04-25 08:00:00,2019-04-25,8,Thursday,False,Breakfast and Dinner,35.23,40,0.06,87.08333333333333,91.0,66.0,12,19.25,,74.04914529914528,12.666666666666666,69.0,0.0,LOW,train,"Restaurant kitchen 3 serves breakfast and dinner, has 35.2 square meters and seats 40 guests. The monitored container holds paper and its nominal volume is 0.06 cubic meters. It is thursday at 08:00. The container is currently 87.1 percent full. Over the last hour the fill level changed by 19.2 points. The change over the last three hours is not available. The average fill level in the last three hours was 74.0 percent. The container was last emptied 13 hours ago.",Restaurant kitchen 3 is a medium-sized kitchen that serves breakfast and dinner. The monitored container holds paper. It is thursday in the morning. The container is nearly full. Over the last hour the fill level rose sharply. The change over the last three hours is not available. On average over the last three hours it was more than half full. The container was emptied about a day ago.
Kitchen 3,Paper,2019-04-25 09:00:00,2019-04-25,9,Thursday,False,Breakfast and Dinner,35.23,40,0.06,69.0,69.0,69.0,12,-18.08333333333333,1.7692307692307736,74.63888888888887,13.666666666666666,88.41666666666667,19.41666666666667,HIGH,train,"Restaurant kitchen 3 serves breakfast and dinner, has 35.2 square meters and seats 40 guests. The monitored container holds paper and its nominal volume is 0.06 cubic meters. It is thursday at 09:00. The container is currently 69.0 percent full. Over the last hour the fill level changed by -18.1 points. Over the last three hours it changed by 1.8 points. The average fill level in the last three hours was 74.6 percent. The container was last emptied 14 hours ago.",Restaurant kitchen 3 is a medium-sized kitchen that serves breakfast and dinner. The monitored container holds paper. It is thursday in the morning. The container is more than half full. Over the last hour the fill level dropped sharply. Over the last three hours it stayed flat. On average over the last three hours it was more than half full. The container was emptied about a day ago.
Kitchen 3,Paper,2019-04-25 10:00:00,2019-04-25,10,Thursday,False,Breakfast and Dinner,35.23,40,0.06,88.41666666666667,96.0,69.0,12,19.41666666666667,20.583333333333343,81.5,14.666666666666666,87.125,0.0,LOW,train,"Restaurant kitchen 3 serves breakfast and dinner, has 35.2 square meters and seats 40 guests. The monitored container holds paper and its nominal volume is 0.06 cubic meters. It is thursday at 10:00. The container is currently 88.4 percent full. Over the last hour the fill level changed by 19.4 points. Over the last three hours it changed by 20.6 points. The average fill level in the last three hours was 81.5 percent. The container was last emptied 15 hours ago.",Restaurant kitchen 3 is a medium-sized kitchen that serves breakfast and dinner. The monitored container holds paper. It is thursday in the morning. The container is nearly full. Over the last hour the fill level rose sharply. Over the last three hours it rose sharply. On average over the last three hours it was more than half full. The container was emptied about a day ago.
Kitchen 3,Paper,2019-04-25 11:00:00,2019-04-25,11,Thursday,False,Breakfast and Dinner,35.23,40,0.06,87.125,96.0,55.0,8,-1.2916666666666714,0.041666666666671404,81.51388888888887,15.666666666666666,72.75,0.0,LOW,train,"Restaurant kitchen 3 serves breakfast and dinner, has 35.2 square meters and seats 40 guests. The monitored container holds paper and its nominal volume is 0.06 cubic meters. It is thursday at 11:00. The container is currently 87.1 percent full. Over the last hour the fill level changed by -1.3 points. Over the last three hours it changed by 0.0 points. The average fill level in the last three hours was 81.5 percent. The container was last emptied 16 hours ago.",Restaurant kitchen 3 is a medium-sized kitchen that serves breakfast and dinner. The monitored container holds paper. It is thursday in the morning. The container is nearly full. Over the last hour the fill level dropped slightly. Over the last three hours it stayed flat. On average over the last three hours it was more than half full. The container was emptied about a day ago.
Kitchen 3,Paper,2019-04-25 12:00:00,2019-04-25,12,Thursday,False,Breakfast and Dinner,35.23,40,0.06,72.75,93.0,56.0,12,-14.375,3.75,82.76388888888887,16.666666666666668,93.0,20.25,HIGH,train,"Restaurant kitchen 3 serves breakfast and dinner, has 35.2 square meters and seats 40 guests. The monitored container holds paper and its nominal volume is 0.06 cubic meters. It is thursday at 12:00. The container is currently 72.8 percent full. Over the last hour the fill level changed by -14.4 points. Over the last three hours it changed by 3.8 points. The average fill level in the last three hours was 82.8 percent. The container was last emptied 17 hours ago.",Restaurant kitchen 3 is a medium-sized kitchen that serves breakfast and dinner. The monitored container holds paper. It is thursday around midday. The container is more than half full. Over the last hour the fill level dropped sharply. Over the last three hours it rose slightly. On average over the last three hours it was more than half full. The container was emptied about a day ago.
Kitchen 3,Paper,2019-04-25 13:00:00,2019-04-25,13,Thursday,False,Breakfast and Dinner,35.23,40,0.06,93.0,93.0,93.0,13,20.25,4.583333333333329,84.29166666666664,17.666666666666668,87.91666666666667,0.0,LOW,train,"Restaurant kitchen 3 serves breakfast and dinner, has 35.2 square meters and seats 40 guests. The monitored container holds paper and its nominal volume is 0.06 cubic meters. It is thursday at 13:00. The container is currently 93.0 percent full. Over the last hour the fill level changed by 20.2 points. Over the last three hours it changed by 4.6 points. The average fill level in the last three hours was 84.3 percent. The container was last emptied 18 hours ago.",Restaurant kitchen 3 is a medium-sized kitchen that serves breakfast and dinner. The monitored container holds paper. It is thursday around midday. The container is nearly full. Over the last hour the fill level rose sharply. Over the last three hours it rose slightly. On average over the last three hours it was more than half full. The container was emptied about a day ago.
Kitchen 3,Paper,2019-04-25 14:00:00,2019-04-25,14,Thursday,False,Breakfast and Dinner,35.23,40,0.06,87.91666666666667,93.0,80.0,12,-5.083333333333329,0.7916666666666714,84.55555555555554,18.666666666666668,81.0,0.0,LOW,train,"Restaurant kitchen 3 serves breakfast and dinner, has 35.2 square meters and seats 40 guests. The monitored container holds paper and its nominal volume is 0.06 cubic meters. It is thursday at 14:00. The container is currently 87.9 percent full. Over the last hour the fill level changed by -5.1 points. Over the last three hours it changed by 0.8 points. The average fill level in the last three hours was 84.6 percent. The container was last emptied 19 hours ago.",Restaurant kitchen 3 is a medium-sized kitchen that serves breakfast and dinner. The monitored container holds paper. It is thursday around midday. The container is nearly full. Over the last hour the fill level dropped. Over the last three hours it stayed flat. On average over the last three hours it was more than half full. The container was emptied about a day ago.
Kitchen 3,Paper,2019-04-25 15:00:00,2019-04-25,15,Thursday,False,Breakfast and Dinner,35.23,40,0.06,81.0,83.0,80.0,12,-6.916666666666671,8.25,87.30555555555554,19.666666666666668,80.0,0.0,LOW,train,"Restaurant kitchen 3 serves breakfast and dinner, has 35.2 square meters and seats 40 guests. The monitored container holds paper and its nominal volume is 0.06 cubic meters. It is thursday at 15:00. The container is currently 81.0 percent full. Over the last hour the fill level changed by -6.9 points. Over the last three hours it changed by 8.2 points. The average fill level in the last three hours was 87.3 percent. The container was last emptied 20 hours ago.",Restaurant kitchen 3 is a medium-sized kitchen that serves breakfast and dinner. The monitored container holds paper. It is thursday in the afternoon. The container is more than half full. Over the last hour the fill level dropped. Over the last three hours it rose. On average over the last three hours it was nearly full. The container was emptied about a day ago.
Kitchen 3,Paper,2019-04-25 16:00:00,2019-04-25,16,Thursday,False,Breakfast and Dinner,35.23,40,0.06,80.0,87.0,57.0,12,-1.0,-13.0,82.97222222222221,20.666666666666668,80.08333333333333,0.0833333333333286,LOW,train,"Restaurant kitchen 3 serves breakfast and dinner, has 35.2 square meters and seats 40 guests. The monitored container holds paper and its nominal volume is 0.06 cubic meters. It is thursday at 16:00. The container is currently 80.0 percent full. Over the last hour the fill level changed by -1.0 points. Over the last three hours it changed by -13.0 points. The average fill level in the last three hours was 83.0 percent. The container was last emptied 21 hours ago.",Restaurant kitchen 3 is a medium-sized kitchen that serves breakfast and dinner. The monitored container holds paper. It is thursday in the afternoon. The container is more than half full. Over the last hour the fill level dropped slightly. Over the last three hours it dropped. On average over the last three hours it was more than half full. The container was emptied about a day ago.
Kitchen 3,Paper,2019-04-25 17:00:00,2019-04-25,17,Thursday,False,Breakfast and Dinner,35.23,40,0.06,80.08333333333333,81.0,80.0,12,0.0833333333333286,-7.833333333333343,80.3611111111111,21.666666666666668,63.07692307692308,0.0,LOW,train,"Restaurant kitchen 3 serves breakfast and dinner, has 35.2 square meters and seats 40 guests. The monitored container holds paper and its nominal volume is 0.06 cubic meters. It is thursday at 17:00. The container is currently 80.1 percent full. Over the last hour the fill level changed by 0.1 points. Over the last three hours it changed by -7.8 points. The average fill level in the last three hours was 80.4 percent. The container was last emptied 22 hours ago.",Restaurant kitchen 3 is a medium-sized kitchen that serves breakfast and dinner. The monitored container holds paper. It is thursday in the afternoon. The container is more than half full. Over the last hour the fill level stayed flat. Over the last three hours it dropped. On average over the last three hours it was more than half full. The container was emptied about a day ago.
Kitchen 3,Paper,2019-04-25 18:00:00,2019-04-25,18,Thursday,False,Breakfast and Dinner,35.23,40,0.06,63.07692307692308,80.0,59.0,13,-17.00641025641025,-17.92307692307692,74.38675213675212,0.0,62.25,0.0,LOW,train,"Restaurant kitchen 3 serves breakfast and dinner, has 35.2 square meters and seats 40 guests. The monitored container holds paper and its nominal volume is 0.06 cubic meters. It is thursday at 18:00. The container is currently 63.1 percent full. Over the last hour the fill level changed by -17.0 points. Over the last three hours it changed by -17.9 points. The average fill level in the last three hours was 74.4 percent. The container was last emptied 0 hours ago.",Restaurant kitchen 3 is a medium-sized kitchen that serves breakfast and dinner. The monitored container holds paper. It is thursday in the afternoon. The container is about half full. Over the last hour the fill level dropped sharply. Over the last three hours it dropped. On average over the last three hours it was more than half full. The container was emptied less than three hours ago.
Kitchen 3,Paper,2019-04-25 19:00:00,2019-04-25,19,Thursday,False,Breakfast and Dinner,35.23,40,0.06,62.25,66.0,59.0,12,-0.8269230769230802,-17.75,68.47008547008546,1.0,60.416666666666664,0.0,LOW,train,"Restaurant kitchen 3 serves breakfast and dinner, has 35.2 square meters and seats 40 guests. The monitored container holds paper and its nominal volume is 0.06 cubic meters. It is thursday at 19:00. The container is currently 62.2 percent full. Over the last hour the fill level changed by -0.8 points. Over the last three hours it changed by -17.8 points. The average fill level in the last three hours was 68.5 percent. The container was last emptied 1 hours ago.",Restaurant kitchen 3 is a medium-sized kitchen that serves breakfast and dinner. The monitored container holds paper. It is thursday in the evening. The container is about half full. Over the last hour the fill level stayed flat. Over the last three hours it dropped. On average over the last three hours it was more than half full. The container was emptied less than three hours ago.
Kitchen 3,Paper,2019-04-25 20:00:00,2019-04-25,20,Thursday,False,Breakfast and Dinner,35.23,40,0.06,60.416666666666664,63.0,54.0,12,-1.8333333333333357,-19.666666666666664,61.91452991452991,2.0,57.75,0.0,LOW,train,"Restaurant kitchen 3 serves breakfast and dinner, has 35.2 square meters and seats 40 guests. The monitored container holds paper and its nominal volume is 0.06 cubic meters. It is thursday at 20:00. The container is currently 60.4 percent full. Over the last hour the fill level changed by -1.8 points. Over the last three hours it changed by -19.7 points. The average fill level in the last three hours was 61.9 percent. The container was last emptied 2 hours ago.",Restaurant kitchen 3 is a medium-sized kitchen that serves breakfast and dinner. The monitored container holds paper. It is thursday in the evening. The container is about half full. Over the last hour the fill level dropped slightly. Over the last three hours it dropped sharply. On average over the last three hours it was about half full. The container was emptied less than three hours ago.
Kitchen 3,Paper,2019-04-25 21:00:00,2019-04-25,21,Thursday,False,Breakfast and Dinner,35.23,40,0.06,57.75,60.0,54.0,12,-2.6666666666666643,-5.32692307692308,60.13888888888888,3.0,58.166666666666664,0.4166666666666643,LOW,train,"Restaurant kitchen 3 serves breakfast and dinner, has 35.2 square meters and seats 40 guests. The monitored container holds paper and its nominal volume is 0.06 cubic meters. It is thursday at 21:00. The container is currently 57.8 percent full. Over the last hour the fill level changed by -2.7 points. Over the last three hours it changed by -5.3 points. The average fill level in the last three hours was 60.1 percent. The container was last emptied 3 hours ago.",Restaurant kitchen 3 is a medium-sized kitchen that serves breakfast and dinner. The monitored container holds paper. It is thursday in the evening. The container is about half full. Over the last hour the fill level dropped slightly. Over the last three hours it dropped. On average over the last three hours it was about half full. The container was emptied earlier today.
Kitchen 3,Paper,2019-04-25 22:00:00,2019-04-25,22,Thursday,False,Breakfast and Dinner,35.23,40,0.06,58.166666666666664,63.0,56.0,12,0.4166666666666643,-4.083333333333336,58.77777777777777,4.0,57.72727272727273,0.0,LOW,train,"Restaurant kitchen 3 serves breakfast and dinner, has 35.2 square meters and seats 40 guests. The monitored container holds paper and its nominal volume is 0.06 cubic meters. It is thursday at 22:00. The container is currently 58.2 percent full. Over the last hour the fill level changed by 0.4 points. Over the last three hours it changed by -4.1 points. The average fill level in the last three hours was 58.8 percent. The container was last emptied 4 hours ago.",Restaurant kitchen 3 is a medium-sized kitchen that serves breakfast and dinner. The monitored container holds paper. It is thursday in the evening. The container is about half full. Over the last hour the fill level stayed flat. Over the last three hours it dropped slightly. On average over the last three hours it was about half full. The container was emptied earlier today.
Kitchen 3,Paper,2019-04-25 23:00:00,2019-04-25,23,Thursday,False,Breakfast and Dinner,35.23,40,0.06,57.72727272727273,63.0,54.0,11,-0.43939393939393767,-2.6893939393939377,57.88131313131313,5.0,57.92307692307692,0.19580419580419317,LOW,train,"Restaurant kitchen 3 serves breakfast and dinner, has 35.2 square meters and seats 40 guests. The monitored container holds paper and its nominal volume is 0.06 cubic meters. It is thursday at 23:00. The container is currently 57.7 percent full. Over the last hour the fill level changed by -0.4 points. Over the last three hours it changed by -2.7 points. The average fill level in the last three hours was 57.9 percent. The container was last emptied 5 hours ago.",Restaurant kitchen 3 is a medium-sized kitchen that serves breakfast and dinner. The monitored container holds paper. It is thursday late at night. The container is about half full. Over the last hour the fill level stayed flat. Over the last three hours it dropped slightly. On average over the last three hours it was about half full. The container was emptied earlier today.
Kitchen 3,Paper,2019-04-26 06:00:00,2019-04-26,6,Friday,False,Breakfast and Dinner,35.23,40,0.06,60.416666666666664,61.0,60.0,12,,,60.416666666666664,12.0,57.23076923076923,0.0,LOW,train,"Restaurant kitchen 3 serves breakfast and dinner, has 35.2 square meters and seats 40 guests. The monitored container holds paper and its nominal volume is 0.06 cubic meters. It is friday at 06:00. The container is currently 60.4 percent full. The change over the last hour is not available. The change over the last three hours is not available. The average fill level in the last three hours was 60.4 percent. The container was last emptied 12 hours ago.",Restaurant kitchen 3 is a medium-sized kitchen that serves breakfast and dinner. The monitored container holds paper. It is friday in the morning. The container is about half full. The change over the last hour is not available. The change over the last three hours is not available. On average over the last three hours it was about half full. The container was emptied about a day ago.
Kitchen 3,Paper,2019-04-26 07:00:00,2019-04-26,7,Friday,False,Breakfast and Dinner,35.23,40,0.06,57.23076923076923,61.0,48.0,13,-3.185897435897431,,58.823717948717935,13.0,50.5,0.0,LOW,train,"Restaurant kitchen 3 serves breakfast and dinner, has 35.2 square meters and seats 40 guests. The monitored container holds paper and its nominal volume is 0.06 cubic meters. It is friday at 07:00. The container is currently 57.2 percent full. Over the last hour the fill level changed by -3.2 points. The change over the last three hours is not available. The average fill level in the last three hours was 58.8 percent. The container was last emptied 13 hours ago.",Restaurant kitchen 3 is a medium-sized kitchen that serves breakfast and dinner. The monitored container holds paper. It is friday in the morning. The container is about half full. Over the last hour the fill level dropped. The change over the last three hours is not available. On average over the last three hours it was about half full. The container was emptied about a day ago.
Kitchen 3,Paper,2019-04-26 08:00:00,2019-04-26,8,Friday,False,Breakfast and Dinner,35.23,40,0.06,50.5,56.0,45.0,12,-6.7307692307692335,,56.04914529914529,14.0,48.333333333333336,0.0,LOW,train,"Restaurant kitchen 3 serves breakfast and dinner, has 35.2 square meters and seats 40 guests. The monitored container holds paper and its nominal volume is 0.06 cubic meters. It is friday at 08:00. The container is currently 50.5 percent full. Over the last hour the fill level changed by -6.7 points. The change over the last three hours is not available. The average fill level in the last three hours was 56.0 percent. The container was last emptied 14 hours ago.",Restaurant kitchen 3 is a medium-sized kitchen that serves breakfast and dinner. The monitored container holds paper. It is friday in the morning. The container is about half full. Over the last hour the fill level dropped. The change over the last three hours is not available. On average over the last three hours it was about half full. The container was emptied about a day ago.
Kitchen 3,Paper,2019-04-26 09:00:00,2019-04-26,9,Friday,False,Breakfast and Dinner,35.23,40,0.06,48.333333333333336,56.0,45.0,12,-2.1666666666666643,-12.083333333333329,52.021367521367516,15.0,74.18181818181819,25.84848484848485,HIGH,train,"Restaurant kitchen 3 serves breakfast and dinner, has 35.2 square meters and seats 40 guests. The monitored container holds paper and its nominal volume is 0.06 cubic meters. It is friday at 09:00. The container is currently 48.3 percent full. Over the last hour the fill level changed by -2.2 points. Over the last three hours it changed by -12.1 points. The average fill level in the last three hours was 52.0 percent. The container was last emptied 15 hours ago.",Restaurant kitchen 3 is a medium-sized kitchen that serves breakfast and dinner. The monitored container holds paper. It is friday in the morning. The container is about half full. Over the last hour the fill level dropped slightly. Over the last three hours it dropped. On average over the last three hours it was about half full. The container was emptied about a day ago.
Kitchen 3,Paper,2019-04-26 10:00:00,2019-04-26,10,Friday,False,Breakfast and Dinner,35.23,40,0.06,74.18181818181819,93.0,55.0,11,25.84848484848485,16.951048951048953,57.67171717171717,16.0,56.2,0.0,LOW,train,"Restaurant kitchen 3 serves breakfast and dinner, has 35.2 square meters and seats 40 guests. The monitored container holds paper and its nominal volume is 0.06 cubic meters. It is friday at 10:00. The container is currently 74.2 percent full. Over the last hour the fill level changed by 25.8 points. Over the last three hours it changed by 17.0 points. The average fill level in the last three hours was 57.7 percent. The container was last emptied 16 hours ago.",Restaurant kitchen 3 is a medium-sized kitchen that serves breakfast and dinner. The monitored container holds paper. It is friday in the morning. The container is more than half full. Over the last hour the fill level rose sharply. Over the last three hours it rose. On average over the last three hours it was about half full. The container was emptied about a day ago.
Kitchen 3,Paper,2019-04-26 11:00:00,2019-04-26,11,Friday,False,Breakfast and Dinner,35.23,40,0.06,56.2,74.0,24.0,10,-17.981818181818184,5.700000000000003,59.57171717171716,17.0,80.27272727272727,24.072727272727263,HIGH,train,"Restaurant kitchen 3 serves breakfast and dinner, has 35.2 square meters and seats 40 guests. The monitored container holds paper and its nominal volume is 0.06 cubic meters. It is friday at 11:00. The container is currently 56.2 percent full. Over the last hour the fill level changed by -18.0 points. Over the last three hours it changed by 5.7 points. The average fill level in the last three hours was 59.6 percent. The container was last emptied 17 hours ago.",Restaurant kitchen 3 is a medium-sized kitchen that serves breakfast and dinner. The monitored container holds paper. It is friday in the morning. The container is about half full. Over the last hour the fill level dropped sharply. Over the last three hours it rose. On average over the last three hours it was about half full. The container was emptied about a day ago.
Kitchen 3,Paper,2019-04-26 12:00:00,2019-04-26,12,Friday,False,Breakfast and Dinner,35.23,40,0.06,80.27272727272727,83.0,79.0,11,24.072727272727263,31.93939393939393,70.2181818181818,18.0,87.91666666666667,7.643939393939405,MEDIUM,train,"Restaurant kitchen 3 serves breakfast and dinner, has 35.2 square meters and seats 40 guests. The monitored container holds paper and its nominal volume is 0.06 cubic meters. It is friday at 12:00. The container is currently 80.3 percent full. Over the last hour the fill level changed by 24.1 points. Over the last three hours it changed by 31.9 points. The average fill level in the last three hours was 70.2 percent. The container was last emptied 18 hours ago.",Restaurant kitchen 3 is a medium-sized kitchen that serves breakfast and dinner. The monitored container holds paper. It is friday around midday. The container is more than half full. Over the last hour the fill level rose sharply. Over the last three hours it rose sharply. On average over the last three hours it was more than half full. The container was emptied about a day ago.
Kitchen 3,Paper,2019-04-26 13:00:00,2019-04-26,13,Friday,False,Breakfast and Dinner,35.23,40,0.06,87.91666666666667,95.0,83.0,12,7.643939393939405,13.734848484848484,74.79646464646463,19.0,94.61538461538461,6.698717948717942,MEDIUM,train,"Restaurant kitchen 3 serves breakfast and dinner, has 35.2 square meters and seats 40 guests. The monitored container holds paper and its nominal volume is 0.06 cubic meters. It is friday at 13:00. The container is currently 87.9 percent full. Over the last hour the fill level changed by 7.6 points. Over the last three hours it changed by 13.7 points. The average fill level in the last three hours was 74.8 percent. The container was last emptied 19 hours ago.",Restaurant kitchen 3 is a medium-sized kitchen that serves breakfast and dinner. The monitored container holds paper. It is friday around midday. The container is nearly full. Over the last hour the fill level rose. Over the last three hours it rose. On average over the last three hours it was more than half full. The container was emptied about a day ago.
Kitchen 3,Paper,2019-04-26 14:00:00,2019-04-26,14,Friday,False,Breakfast and Dinner,35.23,40,0.06,94.61538461538461,96.0,84.0,13,6.698717948717942,38.41538461538461,87.60159285159284,20.0,83.83333333333333,0.0,LOW,train,"Restaurant kitchen 3 serves breakfast and dinner, has 35.2 square meters and seats 40 guests. The monitored container holds paper and its nominal volume is 0.06 cubic meters. It is friday at 14:00. The container is currently 94.6 percent full. Over the last hour the fill level changed by 6.7 points. Over the last three hours it changed by 38.4 points. The average fill level in the last three hours was 87.6 percent. The container was last emptied 20 hours ago.",Restaurant kitchen 3 is a medium-sized kitchen that serves breakfast and dinner. The monitored container holds paper. It is friday around midday. The container is nearly full. Over the last hour the fill level rose. Over the last three hours it rose sharply. On average over the last three hours it was nearly full. The container was emptied about a day ago.
